Date,Open,High,Low,Close,Volume
2020-06-29,35.63,35.63,33.69,34.23,3306500
2020-06-30,34.17,35.6,33.79,35.44,3578400
2020-07-01,35.79,37.17,35.615,36.91,3448700
2020-07-02,37.25,37.69,36.63,37.54,3552100
2020-07-06,39.88,41.4,39.215,40.63,6642900
2020-07-07,40.36,41.67,40.34,41.16,2896900
2020-07-08,41.45,41.95,40.743,41.55,2581200
2020-07-09,41.5,42.69,41.395,42.3,2266100
2020-07-10,42.09,42.94,41.045,41.32,1791300
2020-07-13,41.47,42.497,39.57,39.97,2220600
2020-07-14,40.23,40.78,38.56,40.65,2614700
2020-07-15,40.95,41.58,40.4838,41.16,1791800
2020-07-16,41.05,41.65,40.53,41.49,1509700
2020-07-17,41.68,42.85,41.5,42.38,1833600
2020-07-20,42.51,43.96,42.34,43.91,2022200
2020-07-21,44.09,44.48,42.715,42.8,1692800
2020-07-22,42.82,43.8,42.82,43.16,1215500
2020-07-23,43.01,44.11,41.9201,42.24,1218100
2020-07-24,41.26,42.0299,40.23,41.21,3215500
2020-07-27,43.05,43.59,42.03,43.31,2175500
2020-07-28,43.31,43.5,42.01,42.04,1541400
2020-07-29,42.01,42.51,41.74,42.11,1908600
2020-07-30,41.88,43.525,41.7,43.34,1665800
2020-07-31,43.41,43.78,41.15,42.23,1973100
2020-08-03,42.86,44.84,42.51,44.41,2665900
2020-08-04,44.12,44.544,43.45,44.14,1527600
2020-08-05,44.2,44.91,41.58,44.38,2469800
2020-08-06,44.31,44.39,42.01,43.18,1822800
2020-08-07,43.4,43.7,42.29,42.95,1107400
2020-08-10,42.94,43.08,40.67,40.92,1590500
2020-08-11,40.68,41.48,39.75,40,1337800
2020-08-12,40.08,40.83,39.73,40.62,1377200
2020-08-13,40.77,41.47,40.42,40.66,991200
2020-08-14,40.95,41.02,39.4,40,787100
2020-08-17,40.4,42.13,40.04,41.84,1650100
2020-08-18,41.51,41.8996,40.97,41.32,1304100
2020-08-19,41.54,42.11,41.19,41.23,1142300
2020-08-20,40.96,42.1,40.78,41.99,944300
2020-08-21,41.8,42.2,40.85,41.33,966800
2020-08-24,41.5,41.93,40.18,40.69,1038100
2020-08-25,40.04,41.93,39.51,41.59,806700
2020-08-26,41.45,42.7043,40.94,41.28,1927200
2020-08-27,41.01,41.33,39.88,40.91,1189100
2020-08-28,40.95,42.185,40.7033,41.89,987000
2020-08-31,42.13,44.75,41.33,44.56,2211000
2020-09-01,44.54,45.69,43.77,44.2,1453600
2020-09-02,44.53,44.59,41.63,43.11,2005500
2020-09-03,42.81,44.17,40.01,40.29,2077100
2020-09-04,40.22,42.05,37.85,41.93,2481200
2020-09-08,40.21,42.2,40,40.51,1796200
2020-09-09,41.19,42.98,41.19,42.24,1724700
2020-09-10,42.66,43.74,41.79,41.93,1555300
2020-09-11,42.4,42.82,41.84,42.25,1537700
2020-09-14,86.89,86.91,83.29,83.65,80147400
2020-09-15,84.3,85.13,84.3,84.75,15716400
2020-09-16,85,85.75,85,85.36,11293900
2020-09-17,85.21,86,85.1,85.34,7275100
2020-09-18,85.7,85.78,85.26,85.53,9245700
2020-09-21,85.95,86,85.28,85.41,9135100
2020-09-22,85.43,85.58,85.03,85.05,5621200
2020-09-23,85.16,85.48,85.07,85.17,5130700
2020-09-24,85.58,85.58,85.03,85.3,5288000
2020-09-25,85.25,85.4,85.1,85.36,3742500
2020-09-28,85.54,85.57,85.25,85.52,3693800
2020-09-29,85.4,85.48,85.16,85.25,3419600
2020-09-30,85.21,85.33,84.84,85.03,5672200
2020-10-01,85.05,85.35,84.9,84.92,3335000
2020-10-02,84.95,85.3,84.9,85.08,3404400
2020-10-05,85.16,85.87,85.03,85.87,3703200
2020-10-06,85.6,85.85,85.5,85.61,2791900
2020-10-07,85.72,85.79,85.36,85.36,2972700
2020-10-08,85.45,85.75,85.41,85.73,2034100
2020-10-09,85.74,86.05,85.67,86,3290500
2020-10-12,86.2,86.49,85.96,86.1,3675900
2020-10-13,86.23,86.65,86.23,86.53,3133900
2020-10-14,87.57,87.58,87.43,87.43,11988100
2020-10-15,87.45,87.55,87.4,87.49,4909100
2020-10-16,87.55,87.64,87.47,87.56,4393100
2020-10-19,87.62,87.6804,87.59,87.61,4240300
2020-10-20,87.68,87.725,87.65,87.72,2937200
