Date,Open,High,Low,Close,Volume
2018-02-16,5.35,5.37,5.35,5.37,118585
2018-02-20,5.35,5.37,5.35,5.36,50794
2018-02-21,5.35,5.38,5.35,5.38,95409
2018-02-22,5.35,5.37,5.35,5.36,30421
2018-02-23,5.35,5.37,5.34,5.36,132019
2018-02-26,5.36,5.36,5.34,5.34,43178
2018-02-27,5.33,5.37,5.33,5.35,118286
2018-02-28,5.35,5.37,5.35,5.35,39398
2018-03-01,5.35,5.36,5.35,5.35,37121
2018-03-02,5.35,5.35,5.33,5.35,90269
2018-03-05,5.35,5.36,5.34,5.36,111315
2018-03-06,5.36,5.36,5.35,5.35,100396
2018-03-07,5.35,5.36,5.34,5.34,21316
2018-03-08,5.34,5.36,5.34,5.35,83227
2018-03-09,5.34,5.36,5.34,5.35,87701
2018-03-12,5.35,5.36,5.35,5.35,17810
2018-03-13,5.35,5.36,5.34,5.36,97949
2018-03-14,5.36,5.36,5.35,5.35,28556
2018-03-15,5.35,5.36,5.34,5.34,55310
2018-03-16,5.35,5.37,5.34,5.37,66712
2018-03-19,5.35,5.36,5.34,5.35,82887
2018-03-20,5.35,5.40,5.35,5.38,203359
2018-03-21,5.38,5.40,5.37,5.40,62009
2018-03-22,5.40,5.40,5.35,5.39,391396
2018-03-23,5.35,5.39,5.35,5.37,96631
2018-03-26,5.38,5.39,5.36,5.37,224302
2018-03-27,5.36,5.39,5.36,5.39,128678
2018-03-28,5.36,5.38,5.35,5.38,223500
2018-03-29,5.36,5.39,5.36,5.36,89474
2018-04-02,5.34,5.39,5.34,5.35,89881
2018-04-03,5.36,5.38,5.36,5.37,69794
2018-04-04,5.37,5.39,5.35,5.36,55107
2018-04-05,5.36,5.37,5.36,5.37,31160
2018-04-06,5.37,5.37,5.36,5.36,36585
2018-04-09,5.35,5.37,5.35,5.37,369450
